well_id,fold,rows,prediction_sse,prediction_rmse,baseline_sse,baseline_rmse,prediction_wins
3a7dd95d,0,3072,1573156.6165571369,22.629521709164035,519998.09069999313,13.010388611275376,False
3a824aa7,3,4201,177600.244952855,6.501977158011826,136018.28240001417,5.690131490731758,False
3a86fe8d,1,5118,589759.3849016513,10.734635183224938,692805.7731998938,11.634711217695367,True
3aaa2b30,4,4711,620368.0925689552,11.475409021909137,1446081.6859999436,17.520232328990414,True
3ac16ad0,4,5649,208521.5732357017,6.075607493455601,445503.2973000086,8.880546118495223,True
3b21ea64,0,7376,754818.1363362126,10.116043991233273,516610.048200021,8.368949948322665,False
3bbe1f5d,3,6918,197336.35160060908,5.340885511930395,773322.8422999354,10.572803005133604,True
3bfee975,2,3603,1983723.0878617193,23.46434269817685,221491.25030000013,7.840543276658913,False
3c3dbcbc,0,5069,304584.7957069503,7.751628746012616,348655.98280000035,8.29349171896155,True
3d96d897,3,5659,115471.52963383861,4.517182245190872,73719.6735000103,3.6092906343486293,False
3df4b19e,4,4988,218746.26131040364,6.622273255419728,375157.9101000268,8.67249047497302,True
3e011332,2,2723,786310.4758908132,16.993123362264697,826450.3512999216,17.42146062278745,True
3e678ea7,3,6858,715033.5913999542,10.210910793937765,717697.2380001147,10.229911981746914,True
3ef6372a,1,4727,533502.3565084367,10.623689520929805,183432.05980000322,6.229379944022544,False
3ef98781,0,3892,592454.991390757,12.337900558142783,601708.4135000389,12.433878700657393,True
3f603129,1,5051,1970506.7412691382,19.751508874139578,4459090.58209986,29.712176284154232,True
404c4384,4,911,3787.887867485099,2.0391039624788716,11814.231599996774,3.6011694039210935,True
4121c517,0,3723,569316.6517414778,12.366033684213258,468953.1150000006,11.223238561279205,False
41fb0192,2,2973,134657.10053919797,6.730032707343245,37630.16080001541,3.5577103110362645,False
42669188,3,4282,1864492.674241112,20.866855526437433,2271224.697399946,23.030677799344762,True
42c538a1,2,3279,1703330.7692464795,22.79180851313302,2248918.1326001445,26.18883109705342,True
43b06c70,1,4846,492820.4350459954,10.084460030138576,372664.0115999501,8.769342298126745,False
43c7f85a,3,5978,571368.1260561455,9.77642447008251,747254.0476000572,11.180370167514397,True
43e16325,4,3720,5398908.386340521,38.09618693115741,7795270.510499936,45.776662453735184,True
44441e54,3,4357,29628.824811568677,2.607734862579263,58649.77529999906,3.668929750345109,True
445af6c2,2,6041,5839222.20618596,31.090169033405626,5420409.17149981,29.954468486977532,False
4463446c,4,3256,648146.7775351686,14.108943196170532,1158193.8903999508,18.86029305975226,True
44a94013,0,4903,5272449.928444849,32.79255724732147,2653253.4865001487,23.26260921867206,False
45fb3e21,0,3649,1349058.354743196,19.227748648736412,2309842.4863,25.15963005414619,True
460f859e,1,3336,1608109.8113478832,21.955575728272695,1336011.0954999954,20.01206991533264,False
4630ab92,2,3373,961903.0782359635,16.887193770453486,399317.23340002523,10.880550178687447,False
463c38f2,4,4460,239937.56636211605,7.334688856339342,177937.21600000106,6.316346789980795,False
4654e7de,4,5373,774132.3409629364,12.00325922737069,148782.740300002,5.262206132576318,False
466fc788,4,6197,937286.7477375324,12.298311535941451,1783940.4140000832,16.96677982284487,True
46a301e9,0,8226,1017076.5776145675,11.119428687518354,944282.5357998858,10.714122960128444,False
46a7190b,1,4215,881254.2340314279,14.459451497593268,746755.0064000258,13.31037471543342,False
46d24a09,2,4449,2651235.019845783,24.411412586620525,1968447.27030005,21.034427197140683,False
46d41ff6,4,7901,325870.6245634401,6.42216671842539,404226.1706000016,7.152719312990992,True
46dfcfca,1,3606,1113286.900514802,17.570765727206588,1958823.6629001026,23.306915931867923,True
47222616,3,4406,442749.26716517174,10.024360559264874,713783.8888000025,12.72802806095558,True
47ee27ab,4,6397,91720.61259577062,3.7865639684083803,390305.35529999225,7.811133847911845,True
481de5fc,1,5952,913106.4885319816,12.385948022768059,1110781.755800009,13.661013098019078,True
48c1f673,4,2917,867885.6213799636,17.24896464754907,996201.2643999874,18.480143096264484,True
4936af16,4,3991,106285.95767543704,5.160562962658752,104901.02009999834,5.12683088404085,False
493b5b31,0,4671,2174574.242064583,21.57655904562454,2022077.8810000154,20.806259253075513,False
49dbc14c,2,3872,597423.8881818224,12.421487815519141,115956.09660000699,5.472416193779096,False
4a035ec2,2,2588,372787.1445873014,12.001853678751452,874115.9384000171,18.37817503927824,True
4a335117,3,5015,1164129.287376088,15.235795649325754,3138070.684300164,25.01473417971471,True
4a8ecc0b,1,5809,451762.0927872588,8.818692614929295,730230.8550000413,11.211904800768597,True
4b462989,0,3106,148348.767505206,6.911005610825921,135503.44240000698,6.605024585467642,False
4b831d20,0,7312,1212664.1761718001,12.87811155158601,1967433.2717999846,16.40332593479727,True
4c2208f5,3,5384,9949588.548007151,42.98827665098746,7523630.319200216,37.38188510729996,False
4c3168cf,0,4334,51663.182298763044,3.452598865274591,83851.48660002631,4.398564145674671,True
